"row_id","MDPL2__Rockstar__dbId","MDPL2__Rockstar__rockstarId","MDPL2__Rockstar__scale","MDPL2__Rockstar__desc_scale","MDPL2__Rockstar__descId","MDPL2__Rockstar__nprog","MDPL2__Rockstar__pId","MDPL2__Rockstar__upId","MDPL2__Rockstar__desc_pId","MDPL2__Rockstar__phantom","MDPL2__Rockstar__Mvir_SAM","MDPL2__Rockstar__Mvir","MDPL2__Rockstar__Rvir","MDPL2__Rockstar__Rs","MDPL2__Rockstar__Vrms","MDPL2__Rockstar__mmp","MDPL2__Rockstar__lastMM_scale","MDPL2__Rockstar__Vmax","MDPL2__Rockstar__x","MDPL2__Rockstar__y","MDPL2__Rockstar__z","MDPL2__Rockstar__vx","MDPL2__Rockstar__vy","MDPL2__Rockstar__vz","MDPL2__Rockstar__angMom_x","MDPL2__Rockstar__angMom_y","MDPL2__Rockstar__angMom_z","MDPL2__Rockstar__spin","MDPL2__Rockstar__breadthFirstId","MDPL2__Rockstar__depthFirstId","MDPL2__Rockstar__treeRootId","MDPL2__Rockstar__forestId","MDPL2__Rockstar__origHaloId","MDPL2__Rockstar__rockstar_snapnum","MDPL2__Rockstar__snapnum","MDPL2__Rockstar__nextCoprog_depthFirstId","MDPL2__Rockstar__mainLeaf_depthFirstId","MDPL2__Rockstar__lastProg_depthFirstId","MDPL2__Rockstar__Rs_Klypin","MDPL2__Rockstar__Mvir_all","MDPL2__Rockstar__M200b","MDPL2__Rockstar__M200c","MDPL2__Rockstar__M500c","MDPL2__Rockstar__M2500c","MDPL2__Rockstar__Xoff","MDPL2__Rockstar__Voff","MDPL2__Rockstar__spin_Bullock","MDPL2__Rockstar__axisratio_2_1","MDPL2__Rockstar__axisratio_3_1","MDPL2__Rockstar__axis1_x","MDPL2__Rockstar__axis1_y","MDPL2__Rockstar__axis1_z","MDPL2__Rockstar__axisratio_2_1_500c","MDPL2__Rockstar__axisratio_3_1_500c","MDPL2__Rockstar__axis1_x_500c","MDPL2__Rockstar__axis1_y_500c","MDPL2__Rockstar__axis1_z_500c","MDPL2__Rockstar__T_U","MDPL2__Rockstar__M_pe_Behroozi","MDPL2__Rockstar__M_pe_Diemer","MDPL2__Rockstar__Macc","MDPL2__Rockstar__Mpeak","MDPL2__Rockstar__Vacc","MDPL2__Rockstar__Vpeak","MDPL2__Rockstar__halfmass_scale","MDPL2__Rockstar__accRate_Inst","MDPL2__Rockstar__accRate_100Myr","MDPL2__Rockstar__accRate_1Tdyn","MDPL2__Rockstar__accRate_2Tdyn","MDPL2__Rockstar__accRate_Mpeak","MDPL2__Rockstar__Mpeak_scale","MDPL2__Rockstar__Acc_scale","MDPL2__Rockstar__First_Acc_scale","MDPL2__Rockstar__First_Acc_Mvir","MDPL2__Rockstar__First_Acc_Vmax","MDPL2__Rockstar__Vmax_Mpeak","MDPL2__Rockstar__ix","MDPL2__Rockstar__iy","MDPL2__Rockstar__iz","MDPL2__Rockstar__phkey"
1,11410899414928,10899414928,0.7837,0.8013,11055788603,5,-1,-1,-1,0,233910000000000,238000000000000,1369.6,223.408,1176.07,1,0.2647,1086.64,33.7127,99.301,227.605,-397.39,479.22,168.25,-1.249e16,-6.69e15,1.338e16,0.04431,26560358,26576857,12569364935,12569363750,758529,114,114,26595171,26576952,26595170,203.909,238200000000000,257750000000000,197120000000000,143980000000000,66517000000000,31.3724,131.96,0.05524,0.68004,0.54266,-58.3192,67.9761,-16.4305,0.6719,0.51407,-43.975,54.3375,-16.4201,0.6973,219800000000000,166600000000000,238000000000000,238000000000000,1086.64,1191.37,0.4505,31460,31460,22320,14770,12630,0.7837,0.784,0.784,238000000000000,1086.64,1086.64,34,101,233,15779816
2,11511055788488,11055788488,0.8013,0.8192,11211067835,12,-1,-1,-1,0,276000000000000,271710000000000,1422.56,298.94,1266.62,1,0.2075,1085.52,31.6456,100.454,228.52,470.95,-374.29,-221.36,4.242e15,-9.572e15,1.076e16,0.02245,26560084,26559173,12569364935,12569363750,715761,115,115,26573356,26559267,26573355,266.361,271710000000000,297260000000000,230620000000000,156610000000000,56986000000000,176.824,250.07,0.03385,0.54401,0.40517,74.412,-5.05464,-73.8968,0.46621,0.37194,58.406,-0.56674,-57.8679,0.7834,343700000000000,238100000000000,271710000000000,271710000000000,1085.52,1139.02,0.5622,39540,39540,26820,14210,36680,0.8013,0.801,0.801,271700000000000,1085.52,1085.52,32,102,234,15779778
3,11911670805308,11670805308,0.8755,0.8951,11822222528,10,11670805273,11670805273,11822222527,0,274177000000000,286360000000000,1408.72,230.225,1352,1,0.2647,1109.55,33.0409,100.029,227.926,-989.24,752.79,459.42,2.409e15,8.764e15,2.074e16,0.01506,26559477,26576852,12569364935,12569363750,622704,119,119,26596734,26576952,26596733,212.314,291450000000000,322550000000000,236720000000000,170470000000000,75834000000000,50.9425,422.2,0.04538,0.51084,0.46824,81.5515,-60.7582,-5.37118,0.51983,0.46321,61.2309,-47.0847,-0.76306,0.9489,272900000000000,206800000000000,247280000000000,286360000000000,1047.82,1191.37,0.4709,107000,107000,32520,24590,20850,0.8755,0.819,0.819,247300000000000,1047.82,1109.55,33,102,233,15779834
4,12011822222528,11822222528,0.8951,0.9152,11972853458,8,11822222527,11822222527,-1,0,281350000000000,281350000000000,1390.03,201.698,1437.39,0,0.2647,1101.8,32.7741,100.13,228.08,-1137.15,203.24,701.21,-3.925e15,1.367e16,1.591e16,0.01597,26559359,26576851,12569364935,12569363750,734709,120,120,26598331,26576952,26598330,202.309,282070000000000,324830000000000,224670000000000,161530000000000,83037000000000,115.857,429.86,0.04371,0.53128,0.46431,79.3073,-37.8602,-12.3734,0.60011,0.52638,58.4191,-24.8839,-11.4085,1.0605,274500000000000,179300000000000,247280000000000,286360000000000,1047.82,1191.37,0.4709,-16710,-16710,25230,23120,20240,0.8755,0.819,0.819,247300000000000,1047.82,1109.55,33,102,233,15779834
5,12111972853458,11972853458,0.9152,0.9357,12122965688,31,-1,-1,-1,0,657337000000000,655370000000000,1828.36,356.606,1656.71,1,0.8376,1451.36,33.2279,100.129,227.942,689.22,217.38,-91.53,9.363e15,-2.413e16,5.132e16,0.01853,26559284,26559167,12569364935,12569363750,730053,121,121,26601085,26559267,26601084,264.778,655370000000000,706260000000000,560670000000000,424530000000000,104100000000000,289.966,671.79,0.02856,0.36325,0.3088,151.897,-10.5035,-62.3911,0.19414,0.1768,123.763,-0.81702,-52.9586,0.7959,680600000000000,561800000000000,655370000000000,655370000000000,1451.36,1537.96,0.8192,61770,61770,208300,114400,87680,0.9152,0.915,0.915,655400000000000,1451.36,1451.36,34,102,233,15779827
6,12212122965688,12122965688,0.9357,0.9567,12272391617,22,-1,-1,-1,0,680857000000000,680080000000000,1836.24,501.824,1549.32,1,0.8376,1385.98,33.299,100.09,227.983,286.93,28,66.77,-4.859e15,-9.862e15,4.133e16,0.01408,26559231,26559166,12569364935,12569363750,726785,122,122,26602066,26559267,26602065,366.834,680090000000000,730380000000000,575550000000000,367500000000000,74140000000000,314.537,233.42,0.01984,0.32428,0.28055,161.346,-13.3197,-61.8154,0.24398,0.20579,109.164,-1.87947,-41.259,0.7378,688900000000000,708300000000000,680080000000000,680080000000000,1385.98,1537.96,0.8192,80360,80360,207300,118900,90380,0.9357,0.936,0.936,680100000000000,1385.98,1385.98,34,102,233,15779827
7,10910109685848,10109685848,0.7016,0.7173,10271603197,25,-1,-1,-1,0,689810000000000,688870000000000,2006.45,461.894,1824.17,1,0.6142,1562.22,73.7109,31.4603,322.077,120.3,-615.76,381.45,3.443e16,-7.477e16,4.676e16,0.02883,23215415,23213040,12578140192,12578139346,10491037,109,109,23238100,23213141,23238099,364.745,688950000000000,701090000000000,648950000000000,429340000000000,121640000000000,407.893,307.32,0.04758,0.31958,0.20693,150.499,159.222,-93.8106,0.32368,0.23147,101.958,104.671,-58.5254,0.8136,678700000000000,669000000000000,688870000000000,688870000000000,1562.22,1575.5,0.6008,114700,114700,232000,194800,181700,0.7016,0.702,0.702,688900000000000,1562.22,1562.22,75,32,329,18057614
8,11310750614658,10750614658,0.7666,0.7837,10908053901,28,-1,-1,-1,0,808983000000000,812300000000000,2074.4,515.992,1745.01,1,0.6142,1578.18,73.7359,30.5319,322.153,106.98,-743.78,15.17,9.719e15,-4.15e16,4.728e16,0.01743,23214259,23213036,12578140192,12578139346,10245030,113,113,23243272,23213141,23243271,407.499,813770000000000,834920000000000,737890000000000,455900000000000,138750000000000,262.098,171.87,0.02351,0.43873,0.33022,149.701,113.958,-64.0198,0.58165,0.36539,83.5503,75.1068,-45.2485,0.7166,792700000000000,810800000000000,812300000000000,812300000000000,1578.18,1621.09,0.628,50250,50250,135300,200700,185400,0.7666,0.767,0.767,812300000000000,1578.18,1578.18,75,31,329,18054113
9,9808257666678,8257666678,0.5498,0.5622,8430982767,16,-1,-1,-1,0,153590000000000,152810000000000,1268.83,217.941,1229.28,1,0.5032,1087.29,72.1826,31.8946,322.758,-138.13,-602.83,-191.5,9.406e15,-5.949e15,5.046e15,0.05928,23221762,23213051,12578140192,12578139346,10711096,98,98,23224859,23213141,23224858,181.98,152810000000000,154050000000000,145660000000000,114550000000000,38817000000000,161.622,505.93,0.08351,0.44285,0.39028,89.0181,96.0612,-67.4964,0.40725,0.27803,74.3054,84.5868,-54.7678,0.7619,146400000000000,124800000000000,152810000000000,152810000000000,1087.29,1127.79,0.4406,30500,30500,75450,43020,43130,0.5498,0.55,0.55,152800000000000,1087.29,1087.29,73,32,330,18057641
10,11711373901008,11373901008,0.8376,0.8564,11527127919,1,11373901007,11373901007,-1,0,103740000000000,103740000000000,1018.54,290.013,945.59,0,0.1857,755.47,73.5683,29.5503,322.373,-834.04,-1225.99,546.34,-841900000000000,-1.336e15,-2.445e15,0.01505,23213503,23248655,12578140192,12578139346,9992156,117,117,23266158,23248749,23266157,231.745,115910000000000,111780000000000,89354000000000,52415000000000,18215000000000,97.4344,154.06,0.03216,0.63327,0.42278,73.7852,17.8201,-6.01606,0.63003,0.45749,48.9566,7.62713,0.24623,0.8893,100100000000000,111700000000000,135080000000000,327470000000000,944.61,1231.98,0.6142,159900,159900,4053,-18740,48850,0.6862,0.601,0.601,135100000000000,944.61,1187.35,75,30,330,18054111
11,9908430983278,8430983278,0.5622,0.5747,8603367719,7,-1,-1,-1,0,102196000000000,100560000000000,1100.19,427.647,905.64,1,0.1857,836.31,72.3054,33.9452,320.992,445.77,-1220.82,500.51,412500000000000,-336400000000000,6.167e15,0.06202,23221493,23248673,12578140192,12578139346,11012065,99,99,23252344,23248749,23252343,494.929,100560000000000,103960000000000,84675000000000,49721000000000,18461000000000,110.925,112.84,0.08415,0.47892,0.31848,97.7445,73.4466,14.5889,0.4278,0.30552,68.1459,61.4181,0.6267,0.6909,90510000000000,137100000000000,100560000000000,100560000000000,836.31,886.11,0.4309,44730,44730,20680,24280,24340,0.5622,0.562,0.562,100600000000000,836.31,836.31,74,34,328,18057606
12,12111981487758,11981487758,0.9152,0.9357,12131654899,12,-1,-1,-1,0,818070000000000,733680000000000,1898.46,367.305,1580.89,1,0.6142,1460.37,73.7508,28.6662,322.561,310.73,-768.64,81.46,-1.465e16,-3.677e16,3.484e16,0.01797,23213138,23213028,12578140192,12578139346,9739121,121,121,23271825,23213141,23271824,331.247,733890000000000,829630000000000,616980000000000,434530000000000,150060000000000,163.318,86.28,0.0217,0.59131,0.42672,133.05,61.1315,-39.0895,0.61717,0.40577,91.7508,48.9231,-30.2159,0.669,733900000000000,617300000000000,733680000000000,822370000000000,1460.37,1621.09,0.628,29950,29950,-46480,26010,97040,0.8013,0.915,0.915,733700000000000,1460.37,1515.3,75,29,330,18054100
13,11811531316408,11531316408,0.8564,0.8755,11683585289,1,11531316407,11531316407,-1,0,165270000000000,165270000000000,1181.32,276.891,1250.76,0,0.1941,869.03,70.7727,435.655,557.551,-892.13,-1161.96,-579.75,1.554e15,188000000000000,-469700000000000,0.00419,38417856,38456722,12582426523,12572513078,14405101,118,118,38461268,38456825,38461267,287.233,165280000000000,178400000000000,138440000000000,86206000000000,36426000000000,330.491,85.92,0.00825,0.29806,0.19084,51.0107,82.2294,64.0858,0.563,0.33107,23.791,48.5033,25.9842,1.1281,158100000000000,158400000000000,50600000000000,165270000000000,611.02,869.03,0.6565,371200,371200,63140,30710,25900,0.8564,0.702,0.702,50600000000000,611.02,869.03,72,446,570,1034300128
14,12111985702538,11985702538,0.9152,0.9357,12135897781,21,-1,-1,-1,0,626790000000000,625520000000000,1800.17,316.553,1580.69,1,0.8192,1416.55,70.8011,436.072,557.778,-250.11,175.85,-68.1,-3.59e16,3.432e16,-4.883e15,0.0209,38417608,38417522,12582426523,12572513078,14133962,121,121,38468017,38417631,38468016,273.857,627510000000000,656090000000000,570840000000000,391990000000000,119960000000000,120.636,28.88,0.02679,0.41148,0.27484,75.225,137.049,64.1128,0.41116,0.31328,48.533,96.4455,27.2599,0.7149,690400000000000,530200000000000,625520000000000,625520000000000,1416.55,1514.49,0.6565,50740,50740,118900,79720,94970,0.9152,0.915,0.915,625500000000000,1416.55,1416.55,72,446,571,1034300129
15,10309119253218,9119253218,0.6142,0.628,9287754706,8,-1,-1,-1,0,103643000000000,104060000000000,1097.23,238.796,969.56,1,0.2532,870.24,70.2114,432.918,557.065,167.88,551.09,659.19,6.733e15,-3.413e15,-1.579e15,0.07419,38422130,38431255,12582426523,12572513078,14294968,103,103,38437870,38431338,38437869,211.141,107600000000000,106450000000000,95940000000000,67227000000000,24272000000000,148.322,79.21,0.09541,0.62301,0.39443,31.2821,-0.13595,93.0139,0.51649,0.32918,19.6895,-9.70455,79.6596,0.7025,93900000000000,95710000000000,104060000000000,104060000000000,870.24,913.13,0.4505,18190,18190,23940,21520,20590,0.6142,0.614,0.614,104100000000000,870.24,870.24,71,443,570,1034298846
16,10509455175438,9455175438,0.6421,0.6565,9621528326,6,-1,-1,-1,0,325455000000000,280910000000000,1515.46,744.578,1276.84,1,0.6421,1128.16,71.1637,433.938,557.746,-523.31,112.28,-465.12,-1.745e16,3.597e16,-1.187e16,0.05682,38421267,38417538,12582426523,12572513078,15557159,105,105,38428870,38417631,38428869,483.191,281170000000000,291180000000000,245080000000000,114350000000000,39777000000000,295.51,686.07,0.09681,0.33117,0.28459,112.796,93.5952,67.0388,0.7548,0.57021,18.2937,63.0895,33.6698,0.7975,247100000000000,354100000000000,280910000000000,280910000000000,1128.16,1128.16,0.5622,310200,310200,111200,66730,65120,0.6421,0.642,0.642,280900000000000,1128.16,1128.16,72,444,571,1034300125
17,11110437058168,10437058168,0.7333,0.7498,10596713049,1,10437058167,10437058167,-1,0,159770000000000,159770000000000,1220.06,163.182,1357.14,0,0.3091,994.57,95.9661,550.489,286.992,-364.94,999.36,-401.21,1.482e16,764100000000,2.291e15,0.05474,157767075,157774034,12582830707,12582830406,9491975,111,111,157778725,157774127,157778724,163.182,209110000000000,165330000000000,145200000000000,110050000000000,51131000000000,165.194,577.58,0.08464,0.55205,0.3477,6.38785,-72.8052,85.0436,0.46601,0.32445,6.68336,-62.1058,72.7064,1.1728,157200000000000,105300000000000,62450000000000,159770000000000,697.68,994.57,0.7173,339800,339800,69900,36230,31260,0.7333,0.671,0.671,62450000000000,697.68,994.57,98,563,293,434016352
18,12011837953148,11837953148,0.8951,0.9152,11988638588,19,-1,-1,-1,0,488507000000000,487130000000000,1669.13,228.863,1501.49,1,0.5876,1340.62,82.5015,796.126,759.619,-204.12,-120.14,376.29,-1.693e16,2.652e16,-1.48e16,0.02307,53709716,53709599,12585410382,12585409937,17305156,120,120,53750105,53709700,53750104,226.125,487570000000000,530740000000000,424350000000000,329710000000000,139890000000000,55.9745,153.86,0.02853,0.90403,0.51018,-30.9648,74.9652,-66.5234,0.77834,0.43085,-30.6912,-7.42025,80.9897,0.7118,523800000000000,337300000000000,487130000000000,487130000000000,1340.62,1409.04,0.6008,37300,37300,59580,29900,39530,0.8951,0.895,0.895,487100000000000,1340.62,1340.62,84,815,777,584947742
19,12111988638588,11988638588,0.9152,0.9357,12138852546,15,-1,-1,-1,0,500533000000000,502440000000000,1673.38,265.242,1457.4,1,0.5876,1318.55,82.496,796.103,759.653,-146.31,-123.79,283.8,-1.699e16,2.738e16,-2.082e16,0.02443,53709669,53709598,12585410382,12585409937,17196517,121,121,53750973,53709700,53750972,252.62,504250000000000,547940000000000,432400000000000,314090000000000,127480000000000,35.9358,129.4,0.02968,0.88587,0.52754,-33.5748,72.6868,-65.5672,0.72506,0.44279,-32.5166,0.50545,76.3426,0.6906,519200000000000,375000000000000,502440000000000,502440000000000,1318.55,1409.04,0.6008,50280,50280,56390,29610,40210,0.9152,0.915,0.915,502400000000000,1318.55,1318.55,84,815,777,584947742
20,10409290820758,9290820758,0.628,0.6421,9458227683,1,9290820757,9290820757,-1,0,129300000000000,129300000000000,1174.94,263.459,1330.11,0,0.6008,945.23,82.7632,796.33,759.022,-19.56,-156.62,577.19,-5.523e15,-5.901e15,-4.913e15,0.07533,53712843,53723006,12585410382,12585409937,19034069,104,104,53729308,53723094,53729307,198.986,129300000000000,132670000000000,118360000000000,87764000000000,27185000000000,287.078,588.66,0.08074,0.39302,0.32727,-66.7502,-15.1842,112.785,0.36368,0.26516,-56.0954,-13.5188,85.1064,1.4308,117800000000000,120900000000000,70093000000000,148460000000000,752.68,945.23,0.5622,-83990,-83990,48220,27360,34530,0.6142,0.575,0.575,70090000000000,752.68,923.36,84,815,777,584947742
21,10609624566188,9624566188,0.6565,0.6712,9789800247,21,-1,-1,-1,0,365667000000000,364760000000000,1646.21,282.794,1598.79,1,0.5876,1358.85,83.0969,796.372,758.538,-303.89,81.84,137.38,46040000000000,3.651e16,9.031e15,0.03272,53712263,53709613,12585410382,12585409937,17605756,106,106,53732517,53709700,53732516,227.55,364980000000000,367620000000000,354470000000000,274670000000000,74292000000000,339.585,274.46,0.05599,0.38471,0.26512,-59.4216,-37.3524,158.264,0.33855,0.21406,-37.4837,-27.0609,126.3,0.8381,386900000000000,315800000000000,364760000000000,364760000000000,1358.85,1392.63,0.5747,71570,71570,163600,102600,99600,0.6565,0.656,0.656,364800000000000,1358.85,1358.85,85,815,776,584947738
22,11010279185338,10279185338,0.7173,0.7333,10439953092,9,-1,-1,-1,0,121101000000000,103960000000000,1062.82,150.754,996.72,1,0.6565,883.09,126.242,821.506,246.309,172.41,-319.65,-164.51,-1.244e15,247000000000000,509200000000000,0.01038,28892335,28929671,12585732539,12585731847,14958258,110,110,28935600,28929754,28935599,130.965,105090000000000,107440000000000,95419000000000,76878000000000,28228000000000,163.087,293.16,0.01592,0.39023,0.35311,33.5194,102.431,-6.20252,0.27847,0.26668,23.4084,92.1498,-11.6323,0.8121,107900000000000,75580000000000,103960000000000,103960000000000,883.09,910.91,0.6008,4879,4879,31510,21890,19960,0.7173,0.717,0.717,104000000000000,883.09,883.09,129,841,252,488373728
23,11310758111578,10758111578,0.7666,0.7837,10915527550,13,-1,-1,-1,0,468100000000000,467690000000000,1725.72,356.026,1445.06,1,0.4814,1309.14,126.028,817.88,246.12,268.38,218.25,27.83,396200000000000,-5.794e15,-7.089e15,0.0068,28891379,28889934,12585732539,12585731847,18442765,113,113,28923202,28890022,28923201,346.11,468030000000000,497200000000000,409840000000000,279630000000000,108000000000000,86.5658,161.34,0.00849,0.61281,0.48057,110.944,-76.9868,-37.5848,0.55792,0.45716,76.7688,-59.8466,-35.2061,0.683,439300000000000,411300000000000,467690000000000,467690000000000,1309.14,1364.12,0.5145,35830,35830,54880,47150,58070,0.7666,0.767,0.767,467700000000000,1309.14,1309.14,129,837,252,488373808
24,9507741078068,7741078068,0.5145,0.526,7916663578,23,-1,-1,-1,0,223787000000000,222840000000000,1451.22,374.131,1451.32,1,0.4814,1220.4,124.429,817.408,245.593,478.2,73.49,22.15,-4.171e15,-8.966e15,-840400000000000,0.0194,28898671,28889952,12585732539,12585731847,17663075,95,95,28897057,28890022,28897056,263.277,222970000000000,223690000000000,211590000000000,155520000000000,35203000000000,315.834,132.97,0.03722,0.36569,0.20867,185.799,-38.2276,-75.9785,0.29848,0.15492,149.887,-34.9421,-60.8929,0.8597,201800000000000,226000000000000,222840000000000,222840000000000,1220.4,1220.4,0.4709,70390,70390,149700,87380,92510,0.5145,0.514,0.514,222800000000000,1220.4,1220.4,127,837,251,489498001
25,9607916663578,7916663578,0.526,0.5378,8091552002,12,-1,-1,-1,0,237130000000000,238650000000000,1480.74,345.958,1434.44,1,0.4814,1252.62,124.604,817.409,245.583,672.74,-126.96,-70.36,-4.362e15,-1.099e16,2.931e15,0.02611,28898072,28889951,12585732539,12585731847,19893200,96,96,28897402,28890022,28897401,247.399,238830000000000,239390000000000,230070000000000,172470000000000,47627000000000,265.691,411.36,0.04036,0.44282,0.27152,192.133,-24.6792,-57.4982,0.38949,0.2089,157.699,-18.1038,-40.2941,0.7902,223500000000000,233100000000000,238650000000000,238650000000000,1252.62,1252.62,0.4709,84040,84040,146700,91890,97300,0.526,0.526,0.526,238600000000000,1252.62,1252.62,127,837,251,489498001
26,11511071858358,11071858358,0.8013,0.8192,11227106425,15,-1,-1,-1,0,482560000000000,478130000000000,1717.46,323.556,1450.55,1,0.4814,1299.42,126.141,817.936,246.132,125.9,213.02,71.63,-5.912e15,-1.639e16,-7.457e15,0.01339,28890934,28889932,12585732539,12585731847,24290469,115,115,28924277,28890022,28924276,341.355,478230000000000,528100000000000,405570000000000,279040000000000,121690000000000,75.4844,159.22,0.01666,0.59519,0.50613,102.05,-80.2889,-44.7121,0.55652,0.49719,75.3622,-57.6829,-39.0282,0.6871,446100000000000,387500000000000,478130000000000,478610000000000,1299.42,1364.12,0.526,-1714,-1714,30140,43010,44020,0.7837,0.801,0.801,478100000000000,1299.42,1298.36,129,837,252,488373808
27,11811534553278,11534553278,0.8564,0.8755,11686823432,8,11534553153,11534553153,11686823338,0,105517000000000,100060000000000,999.368,163.81,796.37,1,0.6565,773.69,126.298,819.695,246.25,-9.58,-1269.98,-15.79,486100000000000,-38430000000000,914900000000000,0.01115,28890464,28929663,12585732539,12585731847,17868508,118,118,28942281,28929754,28942280,167.045,102900000000000,109230000000000,82746000000000,59998000000000,27150000000000,18.7176,53.65,0.01207,0.47959,0.41604,18.5908,88.6491,8.17268,0.48742,0.39178,14.199,66.2146,8.76456,0.5992,94880000000000,71720000000000,107980000000000,111650000000000,786.71,910.91,0.6142,-27070,-27070,-3849,8861,15040,0.7837,0.838,0.838,108000000000000,786.71,795.5,129,839,252,488373820
28,11911686823338,11686823338,0.8755,0.8951,11838269788,11,-1,-1,-1,0,661141000000000,631580000000000,1833.71,418.607,1540.13,1,0.4814,1381.03,126.261,818.306,246.233,170.89,503.41,179.12,-3.326e16,-1.18e16,-785200000000000,0.01379,28890261,28889928,12585732539,12585731847,13231081,119,119,28927145,28890022,28927144,367.741,633190000000000,689220000000000,536960000000000,337930000000000,119420000000000,206.165,347.17,0.01892,0.58089,0.3606,-28.1773,157.305,16.373,0.59108,0.42282,-63.197,74.9927,29.5019,0.7318,618200000000000,596300000000000,631580000000000,631580000000000,1381.03,1381.03,0.5622,132500,132500,93410,79650,66330,0.8755,0.875,0.875,631600000000000,1381.03,1381.03,129,837,252,488373808
29,12011838269788,11838269788,0.8951,0.9152,11988956007,15,-1,-1,-1,0,661349000000000,656660000000000,1843.83,271.664,1631.44,1,0.4814,1469.92,126.28,818.461,246.277,126.52,436.74,168.51,-3.805e16,-7.753e15,-5.714e15,0.01549,28890134,28889927,12585732539,12585731847,17639346,120,120,28927644,28890022,28927643,260.026,656880000000000,709670000000000,576670000000000,419560000000000,173280000000000,127.677,312.45,0.01958,0.5873,0.38308,-25.2105,144.002,9.25211,0.49959,0.32353,-17.3355,119.249,6.13091,0.7176,677500000000000,461600000000000,656660000000000,656660000000000,1469.92,1469.92,0.5747,83660,83660,99610,78140,69620,0.8951,0.895,0.895,656700000000000,1469.92,1469.92,129,838,252,488373819
30,12111988956008,11988956008,0.9152,0.9357,12139171968,1,11988956007,11988956007,-1,0,102750000000000,102750000000000,985.902,69.464,1244.01,0,0.6565,909.71,126.278,818.384,246.325,375.1,-1947.96,400.65,-2.141e15,1.311e15,4.83e15,0.03156,28890043,28929660,12585732539,12585731847,17527827,121,121,28942589,28929754,28942588,71.7517,137920000000000,109360000000000,94118000000000,78155000000000,45793000000000,164.312,215.77,0.05932,0.45141,0.37778,0.95192,71.9457,-5.02103,0.48519,0.41308,-4.01583,55.5306,-5.93616,1.095,130700000000000,47620000000000,107980000000000,111650000000000,786.71,910.91,0.6142,34610,34610,-4623,1420,12230,0.7837,0.838,0.838,108000000000000,786.71,795.5,129,838,252,488373819
31,10309122671638,9122671638,0.6142,0.628,9291156450,33,-1,-1,-1,0,341085000000000,343040000000000,1632.98,465.298,1512.18,1,0.4814,1287.25,125.301,817.592,245.799,-545.32,698.34,570.32,5.946e15,1.849e16,-1.838e16,0.02548,28894561,28889944,12585732539,12585731847,18462226,103,103,28908928,28890022,28908927,328.28,343870000000000,349190000000000,318450000000000,213390000000000,44846000000000,284.826,988.02,0.04532,0.27693,0.23131,188.925,-120.82,-64.4944,0.18297,0.16783,138.9,-102.032,-64.6948,0.8327,313400000000000,363400000000000,343040000000000,343040000000000,1287.25,1350.87,0.4709,22930,22930,74820,101400,102700,0.6142,0.614,0.614,343000000000000,1287.25,1287.25,128,837,251,488373850
32,12212139171968,12139171968,0.9357,0.9567,12288698717,31,-1,-1,-1,0,689980000000000,692640000000000,1847.48,229.689,1681.21,1,0.4814,1534.11,126.307,818.751,246.343,189.35,190.88,136.31,-4.33e16,-4.715e15,-9.774e15,0.01622,28889981,28889925,12585732539,12585731847,17414528,122,122,28944659,28890022,28944658,213.181,692720000000000,739040000000000,606110000000000,488780000000000,188050000000000,81.8764,88.04,0.02008,0.53941,0.37925,-23.7683,165.306,-1.03837,0.4296,0.29676,-21.2042,142.903,-5.82532,0.7169,797900000000000,464800000000000,692640000000000,692640000000000,1534.11,1561.56,0.6142,51510,51510,108800,70120,71510,0.9357,0.936,0.936,692600000000000,1534.11,1534.11,129,838,252,488373819
33,10008612096578,8612096578,0.5747,0.5876,8783527381,4,-1,-1,-1,0,118353000000000,111780000000000,1135.94,281.792,978.67,1,0.2957,884.92,93.5426,884.33,529.385,773.72,-305.89,368.18,1.722e15,1.276e15,-2.425e15,0.02854,93420931,93418219,12586493329,12586493246,12242546,100,100,93426757,93418297,93426756,290.769,112020000000000,115970000000000,98088000000000,66861000000000,26486000000000,17.3938,214.5,0.03654,0.57379,0.46588,-8.50335,9.35824,103.199,0.4732,0.41645,-8.27067,7.95953,83.6562,0.6838,135200000000000,110900000000000,111780000000000,111780000000000,884.92,966.89,0.3857,36840,36840,14400,12600,12540,0.5747,0.575,0.575,111800000000000,884.92,884.92,95,905,542,557591190
34,10409291939028,9291939028,0.628,0.6421,9459340557,11,-1,-1,-1,0,252342000000000,256100000000000,1475.55,167.447,1415.11,1,0.6008,1282.02,94.4802,884.094,529.76,418.72,-378.76,110.54,1.042e16,-895900000000000,1.256e15,0.02243,93420026,93418215,12586493329,12586493246,20275082,104,104,93428661,93418297,93428660,165.298,257170000000000,262590000000000,232770000000000,173900000000000,98202000000000,69.8074,167.88,0.02878,0.74452,0.56847,47.504,18.802,96.2141,0.67922,0.51172,31.0683,18.0838,85.602,0.7393,233800000000000,146000000000000,256100000000000,256100000000000,1282.02,1282.02,0.5747,107400,107400,125500,66270,63080,0.628,0.628,0.628,256100000000000,1282.02,1282.02,96,905,542,557831529
