"row_id","MDPL2__Rockstar__dbId","MDPL2__Rockstar__rockstarId","MDPL2__Rockstar__scale","MDPL2__Rockstar__desc_scale","MDPL2__Rockstar__descId","MDPL2__Rockstar__nprog","MDPL2__Rockstar__pId","MDPL2__Rockstar__upId","MDPL2__Rockstar__desc_pId","MDPL2__Rockstar__phantom","MDPL2__Rockstar__Mvir_SAM","MDPL2__Rockstar__Mvir","MDPL2__Rockstar__Rvir","MDPL2__Rockstar__Rs","MDPL2__Rockstar__Vrms","MDPL2__Rockstar__mmp","MDPL2__Rockstar__lastMM_scale","MDPL2__Rockstar__Vmax","MDPL2__Rockstar__x","MDPL2__Rockstar__y","MDPL2__Rockstar__z","MDPL2__Rockstar__vx","MDPL2__Rockstar__vy","MDPL2__Rockstar__vz","MDPL2__Rockstar__angMom_x","MDPL2__Rockstar__angMom_y","MDPL2__Rockstar__angMom_z","MDPL2__Rockstar__spin","MDPL2__Rockstar__breadthFirstId","MDPL2__Rockstar__depthFirstId","MDPL2__Rockstar__treeRootId","MDPL2__Rockstar__forestId","MDPL2__Rockstar__origHaloId","MDPL2__Rockstar__rockstar_snapnum","MDPL2__Rockstar__snapnum","MDPL2__Rockstar__nextCoprog_depthFirstId","MDPL2__Rockstar__mainLeaf_depthFirstId","MDPL2__Rockstar__lastProg_depthFirstId","MDPL2__Rockstar__Rs_Klypin","MDPL2__Rockstar__Mvir_all","MDPL2__Rockstar__M200b","MDPL2__Rockstar__M200c","MDPL2__Rockstar__M500c","MDPL2__Rockstar__M2500c","MDPL2__Rockstar__Xoff","MDPL2__Rockstar__Voff","MDPL2__Rockstar__spin_Bullock","MDPL2__Rockstar__axisratio_2_1","MDPL2__Rockstar__axisratio_3_1","MDPL2__Rockstar__axis1_x","MDPL2__Rockstar__axis1_y","MDPL2__Rockstar__axis1_z","MDPL2__Rockstar__axisratio_2_1_500c","MDPL2__Rockstar__axisratio_3_1_500c","MDPL2__Rockstar__axis1_x_500c","MDPL2__Rockstar__axis1_y_500c","MDPL2__Rockstar__axis1_z_500c","MDPL2__Rockstar__T_U","MDPL2__Rockstar__M_pe_Behroozi","MDPL2__Rockstar__M_pe_Diemer","MDPL2__Rockstar__Macc","MDPL2__Rockstar__Mpeak","MDPL2__Rockstar__Vacc","MDPL2__Rockstar__Vpeak","MDPL2__Rockstar__halfmass_scale","MDPL2__Rockstar__accRate_Inst","MDPL2__Rockstar__accRate_100Myr","MDPL2__Rockstar__accRate_1Tdyn","MDPL2__Rockstar__accRate_2Tdyn","MDPL2__Rockstar__accRate_Mpeak","MDPL2__Rockstar__Mpeak_scale","MDPL2__Rockstar__Acc_scale","MDPL2__Rockstar__First_Acc_scale","MDPL2__Rockstar__First_Acc_Mvir","MDPL2__Rockstar__First_Acc_Vmax","MDPL2__Rockstar__Vmax_Mpeak","MDPL2__Rockstar__ix","MDPL2__Rockstar__iy","MDPL2__Rockstar__iz","MDPL2__Rockstar__phkey"
43,11410990317841,10990317841,0.7837,0.8013,11146416805,1,10990317671,10990317671,11146416646,0,13184300000000,12889000000000,518.181,58.698,502.48,1,0.4605,429.83,674.791,58.0935,534.029,-359.24,-1610.46,1190.21,-24550000000000,19540000000000,-12950000000000,0.0098,1918046929,1918046924,12661431071,12661430774,99946849,114,114,-1,1918047012,1918048680,61.121,16176000000000,13251000000000,11881000000000,9091200000000,4444000000000,27.6761,57.28,0.01241,0.53741,0.39404,18.6852,-17.4574,32.4612,0.54057,0.42041,16.5809,-10.6283,25.2896,0.7506,13380000000000,7663000000000,15932000000000,15932000000000,455.63,516.38,0.4406,-3427,-3427,-1454,-404.5,573.4,0.7173,0.717,0.717,15930000000000,455.63,455.63,690,59,546,880011963
44,10209032185711,9032185711,0.6008,0.6142,9201290042,4,9032185629,9032185629,9201289964,0,30045700000000,33637000000000,755.851,354.406,670.23,1,0.2957,564.44,675.38,58.0534,533.017,-194.79,428.43,905.91,-864400000000000,976400000000000,-248500000000000,0.0435,111655415,111669776,12661431059,12661430774,107220158,102,102,111671393,111669863,111671392,347.054,33714000000000,35257000000000,26099000000000,15172000000000,6920400000000,83.7085,219.55,0.10887,0.51678,0.41448,28.3224,25.1622,53.5016,0.5455,0.40316,21.1478,14.6808,38.9098,0.9094,29880000000000,46870000000000,25946000000000,33637000000000,529.29,585.79,0.4814,35240,35240,11030,8572,8650,0.6008,0.588,0.588,25950000000000,529.29,564.44,691,59,545,880011959
45,10309201289891,9201289891,0.6142,0.628,9369360241,9,-1,-1,-1,0,124287000000000,124040000000000,1163.39,261.29,1070.72,1,0.5378,947.49,676.826,58.4397,535.143,-502.49,-208.93,-427.82,-5.184e15,-4.716e15,1.758e15,0.04631,111655099,111653008,12661431059,12661430774,106707545,103,103,111661371,111653101,111661370,188.65,124220000000000,125910000000000,116480000000000,87025000000000,22257000000000,163.908,200.94,0.0667,0.4935,0.26319,49.6722,1.57946,131.812,0.36386,0.19895,42.5539,-0.86497,108.026,0.7627,116700000000000,117900000000000,124040000000000,124040000000000,947.49,977.69,0.5145,18230,18230,32520,33090,32410,0.6142,0.614,0.614,124000000000000,947.49,947.49,693,59,547,880011873
46,10409369360241,9369360241,0.628,0.6421,9536386857,3,-1,-1,-1,0,128873000000000,128820000000000,1173.49,223.722,1064.83,1,0.5378,931.55,676.732,58.3735,535.079,-535.63,-146.38,-269.36,-4.426e15,-2.733e15,1.251e15,0.03416,111654890,111653007,12661431059,12661430774,106148581,104,104,111661404,111653101,111661403,216.639,128820000000000,131320000000000,119920000000000,85154000000000,31504000000000,131.894,41.03,0.04596,0.50067,0.27537,34.5755,13.3176,114.463,0.4701,0.2584,23.9543,11.4146,87.8053,0.7322,119100000000000,109500000000000,128820000000000,128820000000000,931.55,977.69,0.5145,20950,20950,24550,32280,32200,0.628,0.628,0.628,128800000000000,931.55,931.55,692,59,547,880011874
47,10409369360531,9369360531,0.628,0.6421,9536387131,2,-1,-1,-1,0,27638800000000,27158000000000,698.414,101.043,606.47,1,0.3377,584.23,675.162,61.0662,531.632,-352.86,-748.33,575.9,-30160000000000,-6895000000000,-162500000000000,0.01712,1059732295,1059732153,12661431073,12661430774,106148358,104,104,-1,1059732224,1059735107,94.6051,27194000000000,28406000000000,24147000000000,17944000000000,9419400000000,19.4236,36.49,0.01902,0.71772,0.70001,-2.28151,42.6877,-23.7668,0.69279,0.66463,0.23687,35.5959,-18.8646,0.6332,25150000000000,18040000000000,27158000000000,27584000000000,584.23,649.88,0.3453,-1534,-1534,-31.33,1887,2181,0.6008,0.628,0.628,27160000000000,584.23,584.87,691,62,544,880012149
48,12312364148751,12364148751,0.9567,0.9781,12516182129,11,-1,-1,-1,0,378383000000000,333330000000000,1435.75,325.752,1149.89,1,0.6862,1058.3,673.99,57.8995,534.525,-450.01,-133.55,151.04,-2.742e15,1.341e16,-1.599e16,0.02689,111652993,111652988,12661431059,12661430774,94038071,123,123,111680069,111653101,111680068,351.822,333410000000000,388320000000000,253040000000000,170240000000000,68960000000000,112.138,95.77,0.03181,0.48648,0.39043,67.324,-19.3161,75.273,0.58377,0.43372,40.1797,-14.2008,51.0565,0.6411,333000000000000,307700000000000,333330000000000,379390000000000,1058.3,1222.93,0.6712,-28970,-28970,-22540,20890,49450,0.8376,0.957,0.957,333300000000000,1058.3,1219.2,690,59,547,880011964
49,10509536387131,9536387131,0.6421,0.6565,9702329176,1,-1,-1,-1,0,27705500000000,27672000000000,699.904,95.399,608.54,1,0.3377,583.25,675.073,60.8713,531.787,-333.66,-774.48,590.81,-38330000000000,-38290000000000,-157500000000000,0.01675,1059732275,1059732152,12661431073,12661430774,105602172,105,105,1059735108,1059732224,1059735107,94.2582,27704000000000,28853000000000,24616000000000,18342000000000,9518700000000,12.311,44.8,0.01841,0.69405,0.68052,-1.90667,44.7779,-24.3528,0.67949,0.6477,0.64944,37.9402,-17.8956,0.6315,26090000000000,17700000000000,27672000000000,27672000000000,583.25,649.88,0.3453,2207,2207,315.6,1700,1871,0.6421,0.642,0.642,27670000000000,583.25,583.25,691,62,544,880012149
50,11010355148710,10355148710,0.7173,0.7333,10515591681,5,10355148709,10355148709,-1,0,105860000000000,105860000000000,1069.28,281.776,1006.21,0,0.6008,817.14,675.61,58.2277,534.486,238.76,-598.2,724.74,3.321e15,1.393e15,-1.325e16,0.05896,111653848,111662714,12661431059,12661430774,102541579,110,110,111667133,111662784,111667132,216.132,105960000000000,109370000000000,96009000000000,64894000000000,17023000000000,173.22,466.17,0.15522,0.57592,0.39851,81.6136,-17.6685,48.3372,0.44589,0.28644,59.7204,-26.7823,33.6101,1.0743,99460000000000,108400000000000,101770000000000,105860000000000,838.99,861.53,0.5876,3513,3513,14190,27670,26150,0.7173,0.671,0.671,101800000000000,838.99,817.14,691,59,547,880011967
51,11110515591880,10515591880,0.7333,0.7498,10674919687,3,-1,-1,-1,0,32852000000000,32646000000000,718.614,107.996,589.78,1,0.3377,576.53,674.613,59.6627,532.774,-243.49,-866.24,762.17,203900000000000,95540000000000,-418500000000000,0.03491,1059732184,1059732146,12661431073,12661430774,101913979,111,111,1059735347,1059732224,1059735346,104.771,33083000000000,35269000000000,27552000000000,19749000000000,10314000000000,38.4154,40.29,0.03784,0.67524,0.58896,-9.72483,42.5096,-27.3466,0.66343,0.57498,-2.19831,35.7871,-19.7707,0.6076,29820000000000,21490000000000,32646000000000,33440000000000,576.53,649.88,0.369,-3053,-3053,3345,1849,1978,0.7173,0.733,0.733,32650000000000,576.53,581.28,690,61,545,880012108
52,11210674919510,10674919510,0.7498,0.7666,10833153986,17,-1,-1,-1,0,302387000000000,299730000000000,1496.43,333.966,1329.92,1,0.6862,1160.28,675.15,58.274,534.357,-706.76,72.26,44.08,-4.814e15,2.083e16,-1.416e16,0.03305,111653600,111652999,12661431059,12661430774,101255001,112,112,111672697,111653101,111672696,262.941,299920000000000,310090000000000,273180000000000,191010000000000,54110000000000,207.292,367.6,0.05031,0.4643,0.33505,104.394,-16.0035,93.0018,0.47754,0.26102,78.9833,-11.1483,70.0591,0.7843,292900000000000,282700000000000,299730000000000,299730000000000,1160.28,1205.18,0.6565,58430,58430,106800,63880,63130,0.7498,0.75,0.75,299700000000000,1160.28,1160.28,691,59,547,880011967
53,11310833154160,10833154160,0.7666,0.7837,10990317843,2,-1,-1,10990317671,0,33057200000000,31355000000000,701.057,102.406,574.91,1,0.3377,564.55,674.516,59.2063,533.191,-154.14,-986.61,933.52,30330000000000,12650000000000,-231900000000000,0.01855,1059732167,1059732144,12661431073,12661430774,100609838,113,113,1059735730,1059732224,1059735729,97.2892,32425000000000,35061000000000,26695000000000,19217000000000,10044000000000,26.218,40.35,0.01962,0.65429,0.51563,-10.193,39.2758,-32.5142,0.68477,0.55899,-4.40315,32.0744,-22.9301,0.5972,29610000000000,20560000000000,31355000000000,33440000000000,564.55,649.88,0.369,173.8,173.8,1170,1266,1760,0.7173,0.767,0.767,31360000000000,564.55,581.28,690,60,545,880012111
54,11711455599320,11455599320,0.8376,0.8564,11608748863,1,11455599192,11455599192,11608748865,0,11486000000000,11337000000000,486.968,52.1,472.41,1,0.4605,402.02,674.735,57.4735,534.931,68.8,-213.32,1048.74,-21340000000000,-16430000000000,1934000000000,0.00946,1918046923,1918046921,12661431071,12661430774,97975556,117,117,-1,1918047012,1918048680,57.5895,13111000000000,11754000000000,10365000000000,8005800000000,3819200000000,16.5329,37.17,0.01194,0.89015,0.64352,21.359,3.71803,20.7713,0.73727,0.52237,11.6122,-8.11254,20.8187,0.7477,12230000000000,6403000000000,15932000000000,15932000000000,455.63,516.38,0.4406,-1992,-1992,-2009,-918.4,445.6,0.7173,0.717,0.717,15930000000000,455.63,455.63,690,58,547,880011965
55,11811608748750,11608748750,0.8564,0.8755,11761035199,11,-1,-1,-1,0,377390000000000,378190000000000,1556.71,300.926,1332.71,1,0.6862,1203.68,674.58,58.1743,534.413,-575.03,-224.74,-21.29,-1.803e16,2.484e16,3.536e15,0.03156,111653128,111652993,12661431059,12661430774,97305445,118,118,111676145,111653101,111676144,262.215,378850000000000,391090000000000,335420000000000,234320000000000,80395000000000,138.11,240.42,0.03923,0.57429,0.39709,71.7176,-37.7875,91.0356,0.56282,0.40591,51.5243,-17.9259,69.1661,0.6924,380300000000000,326500000000000,378190000000000,379390000000000,1203.68,1222.93,0.6712,-4102,-4102,46850,70380,61230,0.8376,0.856,0.856,378200000000000,1203.68,1219.2,690,59,547,880011964
56,10108862119290,8862119290,0.5876,0.6008,9032185629,4,-1,-1,-1,0,49020300000000,47851000000000,853.162,454.499,749.82,1,0.353,640.74,675.813,58.7526,533.034,-176.75,-586.99,475.35,-1.318e15,-228300000000000,-2.008e15,0.03529,111655599,111662723,12661431059,12661430774,107718477,101,101,111665107,111662784,111665106,392.43,48185000000000,53004000000000,36155000000000,20915000000000,6941400000000,119.126,362.35,0.11099,0.43604,0.37138,-11.4236,73.7445,-60.6887,0.52394,0.40043,-14.2453,45.432,-40.6994,1.0608,50470000000000,82720000000000,47851000000000,47851000000000,640.74,640.74,0.526,75880,75880,22060,12820,12930,0.5876,0.588,0.588,47850000000000,640.74,640.74,692,60,545,880012179
57,12212214182720,12214182720,0.9357,0.9567,12364148751,6,-1,-1,-1,0,378383000000000,342360000000000,1460.73,360.261,1162.03,1,0.6862,1066.53,674.084,57.9425,534.482,-482.18,-167.18,157.43,-4.012e15,1.663e16,-1.245e16,0.02562,111653005,111652989,12661431059,12661430774,94690353,122,122,111679177,111653101,111679176,387.643,342410000000000,397040000000000,258720000000000,172010000000000,66547000000000,128.599,80.25,0.03081,0.43474,0.34716,74.475,-22.5273,83.0193,0.56331,0.43053,42.8075,-12.5253,54.7151,0.6445,342000000000000,337800000000000,342360000000000,379390000000000,1066.53,1222.93,0.6712,-60810,-60810,-14400,28800,51250,0.8376,0.936,0.936,342400000000000,1066.53,1219.2,690,59,547,880011964
58,10910193610827,10193610827,0.7016,0.7173,10355148757,1,10193610773,10193610753,10355148710,0,13718300000000,11540000000000,513.401,79.01,428.11,1,0.2957,412.96,675.627,58.362,534.287,-125.31,-412.83,779.36,-42290000000000,45540000000000,-15350000000000,0.02715,111654030,111669769,12661431059,12661430774,103178299,109,109,-1,111669863,111671795,76.5337,11729000000000,11927000000000,10496000000000,7079900000000,3658100000000,17.5649,69.36,0.02934,0.54834,0.43113,35.0716,27.9267,-0.77936,0.5966,0.49164,20.3109,25.6911,-2.3526,0.6126,10770000000000,7997000000000,25946000000000,33637000000000,529.29,585.79,0.4814,3184,3184,-13840,-3364,4645,0.6008,0.588,0.588,25950000000000,529.29,564.44,691,59,547,880011967
59,11010355148757,10355148757,0.7173,0.7333,10515591683,1,10355148710,10355148709,10515591681,0,14250000000000,18878000000000,601.856,115.018,610.99,1,0.2957,468.59,675.473,58.2887,534.412,909.05,61.68,489.72,515200000000000,-2576000000000,-442800000000000,0.04795,111653869,111669768,12661431059,12661430774,102541578,110,110,-1,111669863,111671795,106.988,27246000000000,19536000000000,17228000000000,12051000000000,4734500000000,67.879,172.61,0.13591,0.8493,0.57655,-33.9578,22.3248,-30.5131,0.77347,0.5458,28.0355,-15.2067,22.98,0.9447,18190000000000,16170000000000,25946000000000,33637000000000,529.29,585.79,0.4814,28640,28640,-8900,-1157,4197,0.6008,0.588,0.588,25950000000000,529.29,564.44,691,59,547,880011967
60,11110515591877,10515591877,0.7333,0.7498,10674919684,1,10515591681,10515591681,10674919510,0,15000300000000,14545000000000,548.855,68.162,477.37,1,0.4605,447.73,675.143,59.2297,533.591,-555.71,-1346.52,282.37,34950000000000,139700000000000,67310000000000,0.04564,1918046936,1918046927,12661431071,12661430774,101914194,111,111,-1,1918047012,1918048625,73.1384,15266000000000,15205000000000,13141000000000,10405000000000,4699900000000,11.2874,16.05,0.04871,0.76739,0.51995,11.7516,-22.9195,32.5375,0.73308,0.45248,9.6558,-19.126,27.5979,0.626,14760000000000,9139000000000,15932000000000,15932000000000,455.63,516.38,0.4406,-5333,-5333,-90.19,302.2,652.2,0.7173,0.717,0.717,15930000000000,455.63,455.63,691,60,546,880012103
61,11210674919687,10674919687,0.7498,0.7666,10833154160,4,-1,-1,-1,0,32899700000000,31308000000000,704.742,98.518,579.64,1,0.3377,568.15,674.558,59.4358,532.973,-186.19,-904.34,837.78,43380000000000,29690000000000,-250300000000000,0.02044,1059732175,1059732145,12661431073,12661430774,101254827,112,112,1059735675,1059732224,1059735674,98.5177,32046000000000,34751000000000,26569000000000,19472000000000,10044000000000,35.483,41.66,0.02166,0.6745,0.54717,-9.37468,40.1759,-26.6138,0.677,0.56429,-3.00395,33.8713,-18.4515,0.5986,29370000000000,19950000000000,31308000000000,33440000000000,568.15,649.88,0.369,-5012,-5012,2009,1335,1826,0.7173,0.75,0.75,31310000000000,568.15,581.28,690,60,545,880012111
62,11911761035297,11761035297,0.8755,0.8951,11912589635,2,11761035199,11761035199,11912589559,0,29122700000000,24598000000000,621.572,75.987,640.09,1,0.3377,507.91,674.932,57.7353,535.024,660.66,-339.38,1039.46,-172100000000000,257500000000000,79040000000000,0.0217,1059732138,1059732138,12661431073,12661430774,96653351,119,119,1059736049,1059732224,1059736048,76.9912,30606000000000,26376000000000,21893000000000,17001000000000,7918500000000,62.7788,48.68,0.0383,0.66665,0.55058,-10.1645,30.465,-26.8158,0.59653,0.50269,11.277,-21.7362,23.0938,0.8681,26530000000000,15670000000000,31355000000000,39591000000000,564.55,649.88,0.4505,-50870,-50870,-3788,-977.4,2712,0.8564,0.767,0.767,31360000000000,564.55,584.97,691,59,547,880011967
63,10209032185867,9032185867,0.6008,0.6142,9201290193,3,-1,-1,-1,0,27558000000000,27584000000000,707.481,107.686,615.64,1,0.3377,584.87,675.348,61.4185,531.365,-377.94,-693.23,516.89,17230000000000,108700000000000,-256300000000000,0.02777,1059732338,1059732155,12661431073,12661430774,107221319,102,102,1059735010,1059732224,1059735009,108.444,27629000000000,28630000000000,23963000000000,17083000000000,9014400000000,21.0909,42.39,0.03184,0.74018,0.70137,-2.85894,47.9373,-22.0046,0.70476,0.65652,-0.6566,39.3477,-17.5053,0.6422,24320000000000,17970000000000,27584000000000,27584000000000,584.87,649.88,0.3453,9.164,9.164,642.4,3120,3045,0.6008,0.601,0.601,27580000000000,584.87,584.87,691,62,544,880012149
64,10409369360307,9369360307,0.628,0.6421,9536386909,1,-1,-1,-1,0,85715200000000,84852000000000,1021.03,207.302,946.12,1,0.6008,832.93,675.588,58.312,533.465,-476.67,-534.91,657.17,-1.538e15,1.891e15,-7.427e15,0.0445,111654922,111662720,12661431059,12661430774,106148392,104,104,111665585,111662784,111665584,158.998,85361000000000,85911000000000,80425000000000,60569000000000,16576000000000,82.6249,569.37,0.13466,0.8683,0.82816,55.4916,68.1392,21.9721,0.90302,0.74357,68.0604,29.8622,5.82591,1.0527,82270000000000,77160000000000,84852000000000,84852000000000,832.93,832.93,0.5747,36640,36640,46650,26220,25320,0.628,0.628,0.628,84850000000000,832.93,832.93,691,59,546,880011960
65,10509536386857,9536386857,0.6421,0.6565,9702328908,4,-1,-1,-1,0,133080000000000,133760000000000,1183.41,272.465,1027.51,1,0.5378,910.78,676.63,58.3447,535.077,-544.39,-197.92,-340.97,-4.733e15,-2.601e15,1.389e15,0.03459,111654693,111653006,12661431059,12661430774,105602295,105,105,111661461,111653101,111661460,264.846,133770000000000,136570000000000,123640000000000,81456000000000,30132000000000,67.3201,101.53,0.04458,0.5002,0.27454,32.0727,19.7967,119.649,0.42184,0.28381,26.6072,12.5328,86.5828,0.6975,123700000000000,128300000000000,133760000000000,133760000000000,910.78,977.69,0.526,21210,21210,21440,32140,31340,0.6421,0.642,0.642,133800000000000,910.78,910.78,692,59,547,880011874
66,10609702329167,9702329167,0.6565,0.6712,9867184315,1,-1,-1,-1,0,14919300000000,14827000000000,566.023,107.525,481.28,1,0.4605,444.28,675.825,60.693,533.371,-521.59,-990.22,147.4,-9933000000000,131700000000000,-12970000000000,0.03564,1918046955,1918046932,12661431071,12661430774,105010965,106,106,1918048401,1918047012,1918048400,105.739,14858000000000,15489000000000,13112000000000,9249200000000,4204600000000,42.3574,13.5,0.04111,0.81764,0.49861,12.4845,31.5985,-22.8253,0.72167,0.46187,7.3922,24.8936,-20.6678,0.6452,13140000000000,11980000000000,14827000000000,14827000000000,444.28,516.38,0.4406,690.5,690.5,697.4,824.8,862.4,0.6565,0.656,0.656,14830000000000,444.28,444.28,692,62,546,880012164
67,10910193610988,10193610988,0.7016,0.7173,10355148933,1,-1,-1,-1,0,15608700000000,15701000000000,568.891,85.465,501.24,1,0.4605,453.88,675.415,59.8567,533.488,-549.95,-1181.05,160.16,-15640000000000,178400000000000,45840000000000,0.04279,1918046942,1918046929,12661431071,12661430774,103178402,109,109,1918048512,1918047012,1918048511,88.8826,15733000000000,16681000000000,13806000000000,10731000000000,4543300000000,15.4239,51.58,0.0507,0.84074,0.53237,5.66511,-22.5057,32.8243,0.77323,0.44936,1.05756,-22.569,25.5436,0.6789,14970000000000,11220000000000,15701000000000,15701000000000,453.88,516.38,0.4406,2014,2014,897.6,686.7,782.3,0.7016,0.702,0.702,15700000000000,453.88,453.88,691,61,546,880012102
68,11310833154158,10833154158,0.7666,0.7837,10990317841,2,10833153986,10833153986,10990317671,0,13746700000000,13827000000000,533.618,69.469,475.05,1,0.4605,430.48,674.89,58.5062,533.805,-430.72,-1618.15,669.67,12980000000000,102900000000000,618000000000,0.03057,1918046931,1918046925,12661431071,12661430774,100609949,113,113,-1,1918047012,1918048680,73.3434,15462000000000,14374000000000,12542000000000,9527700000000,4377700000000,19.9154,29.85,0.034,0.66743,0.45606,18.1723,-20.0693,29.4851,0.6248,0.42966,16.3007,-12.515,24.5901,0.6563,14040000000000,8957000000000,15932000000000,15932000000000,455.63,516.38,0.4406,-2577,-2577,-930.1,-28.4,584.6,0.7173,0.717,0.717,15930000000000,455.63,455.63,691,59,546,880011960
69,11511146416808,11146416808,0.8013,0.8192,11301492945,2,11146416646,11146416646,11301492789,0,29742300000000,29792000000000,680.881,88.29,572.49,1,0.3377,558.56,674.455,58.6894,533.691,-57.6,-1181.03,1148.81,138300000000000,60740000000000,-227500000000000,0.02329,1059732154,1059732142,12661431073,12661430774,99284886,115,115,1059735831,1059732224,1059735830,84.1036,31403000000000,32931000000000,25372000000000,18471000000000,9886000000000,18.2434,17.13,0.02452,0.67014,0.51872,-11.6718,34.9634,-32.849,0.69496,0.56624,-5.0689,29.7361,-21.9022,0.6058,28040000000000,18050000000000,31355000000000,33440000000000,564.55,649.88,0.369,-5415,-5415,-1600,681.7,1591,0.7173,0.767,0.767,31360000000000,564.55,581.28,690,60,546,880012100
70,10108862119538,8862119538,0.5876,0.6008,9032185867,6,-1,-1,-1,0,27518300000000,27582000000000,710.031,112.808,624.83,1,0.3377,590.67,675.451,61.6002,531.226,-372,-670.52,511.76,59030000000000,150700000000000,-235800000000000,0.0283,1059732363,1059732156,12661431073,12661430774,107719739,101,101,1059734932,1059732224,1059734931,108.468,27647000000000,28333000000000,24404000000000,16749000000000,9023400000000,22.08,33.39,0.03295,0.74275,0.71654,-3.69615,46.6351,-25.609,0.72786,0.68998,1.75574,39.3088,-16.5429,0.6514,23990000000000,18440000000000,27582000000000,27582000000000,590.67,649.88,0.3453,905.5,905.5,1170,3859,3800,0.5876,0.588,0.588,27580000000000,590.67,590.67,691,63,543,879760521
71,12112063509108,12063509108,0.9152,0.9357,12214182776,1,12063509043,12063509043,-1,0,24455000000000,27892000000000,638.353,136.247,602.88,1,0.3377,476.51,675.093,57.589,535.432,75.18,-224.93,688.83,-330500000000000,453900000000000,345400000000000,0.03603,1059732136,1059732136,12661431073,12661430774,95341025,121,121,-1,1059732224,1059736157,137.648,36893000000000,31066000000000,22783000000000,14456000000000,6629800000000,21.6305,123.9,0.06313,0.54501,0.484,26.8861,-18.8759,29.8321,0.61568,0.56972,20.502,-10.1743,19.5059,0.8494,27150000000000,24850000000000,31355000000000,39591000000000,564.55,649.88,0.4505,15480,15480,-1304,-725.2,2497,0.8564,0.767,0.767,31360000000000,564.55,584.97,691,58,548,880011971
72,10609702328908,9702328908,0.6565,0.6712,9867184064,6,-1,-1,-1,0,146347000000000,136660000000000,1186.76,322.259,995.35,1,0.5378,880.26,676.481,58.3084,534.95,-606.32,-204.29,-427.8,-4.82e15,-2.376e15,1.03e15,0.03227,111654504,111653005,12661431059,12661430774,105011029,106,106,111661666,111653101,111661665,372.807,136670000000000,142980000000000,117990000000000,72981000000000,31550000000000,73.2254,168.7,0.04184,0.46883,0.27165,39.583,17.7163,119.241,0.45516,0.30279,23.2288,15.7447,85.6421,0.6875,143600000000000,145500000000000,136660000000000,136660000000000,880.26,977.69,0.526,12210,12210,19910,31480,30740,0.6565,0.656,0.656,136700000000000,880.26,880.26,692,59,547,880011874
73,10609702329018,9702329018,0.6565,0.6712,9867184167,5,9702328954,9702328954,9867184106,0,16160700000000,14646000000000,563.715,55.606,577.32,1,0.2957,493.52,675.583,58.4753,533.827,428.43,80.37,507.06,-179300000000000,112500000000000,15350000000000,0.04907,111654566,111669772,12661431059,12661430774,105010903,106,106,111671692,111669863,111671691,58.3015,15707000000000,14879000000000,13907000000000,10920000000000,5919300000000,71.5272,50.83,0.06712,0.64217,0.61229,23.5462,31.9537,15.606,0.63628,0.55793,18.8035,27.928,12.4519,0.7868,15000000000000,8027000000000,25946000000000,33637000000000,529.29,585.79,0.4814,-43860,-43860,-8156,-1216,6119,0.6008,0.588,0.588,25950000000000,529.29,564.44,691,59,546,880011960
74,10810030936908,10030936908,0.6862,0.7016,10193610773,5,10030936873,10030936873,10193610753,0,103533000000000,103870000000000,1073.16,400.232,882.5,1,0.6008,824.61,675.263,58.238,534.141,117.2,117.28,677.41,815000000000000,1.397e15,-6.509e15,0.05498,111654170,111662716,12661431059,12661430774,103809349,108,108,111666788,111662784,111666787,219.687,103880000000000,105940000000000,95613000000000,60611000000000,7862800000000,105.586,143.06,0.07961,0.57279,0.49749,88.1101,93.0735,9.67466,0.29789,0.27583,88.622,51.8458,-6.37742,0.7362,97370000000000,115400000000000,101770000000000,103870000000000,838.99,861.53,0.5876,8524,8524,25320,29610,27110,0.6862,0.671,0.671,101800000000000,838.99,824.61,691,59,546,880011960
75,10910193610753,10193610753,0.7016,0.7173,10355148709,5,-1,-1,-1,0,276542000000000,248090000000000,1427.53,633.727,1175.15,1,0.6862,1047.47,675.951,58.1846,534.604,-860.56,-126.28,-494.5,7.8e15,2.898e16,-1.848e16,0.06192,111653999,111653002,12661431059,12661430774,103178212,109,109,111662422,111653101,111662421,439.881,248150000000000,259050000000000,210710000000000,111610000000000,31812000000000,232.263,721.59,0.09716,0.41317,0.2734,92.8367,-14.8143,94.4281,0.523,0.30217,38.2391,-3.32081,69.026,0.7682,222400000000000,309900000000000,248090000000000,248090000000000,1047.47,1047.47,0.6142,124200,124200,88020,62650,61110,0.7016,0.702,0.702,248100000000000,1047.47,1047.47,692,59,547,880011874
76,10910193610773,10193610773,0.7016,0.7173,10355148710,5,10193610753,10193610753,10355148709,0,104897000000000,104960000000000,1071.66,342.324,885.08,1,0.6008,820.95,675.326,58.2695,534.276,325.39,94.66,627.75,1.652e15,938600000000000,-6.467e15,0.05228,111654005,111662715,12661431059,12661430774,103178298,109,109,111666959,111662784,111666958,218.224,104960000000000,107300000000000,95506000000000,62396000000000,9332000000000,41.4185,254.87,0.07794,0.64971,0.58033,87.4784,65.89,31.7559,0.5309,0.40506,74.1602,42.7948,22.3209,0.7595,98650000000000,110200000000000,101770000000000,104960000000000,838.99,861.53,0.5876,4322,4322,19310,28700,26730,0.7016,0.671,0.671,101800000000000,838.99,820.95,691,59,547,880011967
