"row_id","MDPL2__Rockstar__dbId","MDPL2__Rockstar__rockstarId","MDPL2__Rockstar__scale","MDPL2__Rockstar__desc_scale","MDPL2__Rockstar__descId","MDPL2__Rockstar__nprog","MDPL2__Rockstar__pId","MDPL2__Rockstar__upId","MDPL2__Rockstar__desc_pId","MDPL2__Rockstar__phantom","MDPL2__Rockstar__Mvir_SAM","MDPL2__Rockstar__Mvir","MDPL2__Rockstar__Rvir","MDPL2__Rockstar__Rs","MDPL2__Rockstar__Vrms","MDPL2__Rockstar__mmp","MDPL2__Rockstar__lastMM_scale","MDPL2__Rockstar__Vmax","MDPL2__Rockstar__x","MDPL2__Rockstar__y","MDPL2__Rockstar__z","MDPL2__Rockstar__vx","MDPL2__Rockstar__vy","MDPL2__Rockstar__vz","MDPL2__Rockstar__angMom_x","MDPL2__Rockstar__angMom_y","MDPL2__Rockstar__angMom_z","MDPL2__Rockstar__spin","MDPL2__Rockstar__breadthFirstId","MDPL2__Rockstar__depthFirstId","MDPL2__Rockstar__treeRootId","MDPL2__Rockstar__forestId","MDPL2__Rockstar__origHaloId","MDPL2__Rockstar__rockstar_snapnum","MDPL2__Rockstar__snapnum","MDPL2__Rockstar__nextCoprog_depthFirstId","MDPL2__Rockstar__mainLeaf_depthFirstId","MDPL2__Rockstar__lastProg_depthFirstId","MDPL2__Rockstar__Rs_Klypin","MDPL2__Rockstar__Mvir_all","MDPL2__Rockstar__M200b","MDPL2__Rockstar__M200c","MDPL2__Rockstar__M500c","MDPL2__Rockstar__M2500c","MDPL2__Rockstar__Xoff","MDPL2__Rockstar__Voff","MDPL2__Rockstar__spin_Bullock","MDPL2__Rockstar__axisratio_2_1","MDPL2__Rockstar__axisratio_3_1","MDPL2__Rockstar__axis1_x","MDPL2__Rockstar__axis1_y","MDPL2__Rockstar__axis1_z","MDPL2__Rockstar__axisratio_2_1_500c","MDPL2__Rockstar__axisratio_3_1_500c","MDPL2__Rockstar__axis1_x_500c","MDPL2__Rockstar__axis1_y_500c","MDPL2__Rockstar__axis1_z_500c","MDPL2__Rockstar__T_U","MDPL2__Rockstar__M_pe_Behroozi","MDPL2__Rockstar__M_pe_Diemer","MDPL2__Rockstar__Macc","MDPL2__Rockstar__Mpeak","MDPL2__Rockstar__Vacc","MDPL2__Rockstar__Vpeak","MDPL2__Rockstar__halfmass_scale","MDPL2__Rockstar__accRate_Inst","MDPL2__Rockstar__accRate_100Myr","MDPL2__Rockstar__accRate_1Tdyn","MDPL2__Rockstar__accRate_2Tdyn","MDPL2__Rockstar__accRate_Mpeak","MDPL2__Rockstar__Mpeak_scale","MDPL2__Rockstar__Acc_scale","MDPL2__Rockstar__First_Acc_scale","MDPL2__Rockstar__First_Acc_Mvir","MDPL2__Rockstar__First_Acc_Vmax","MDPL2__Rockstar__Vmax_Mpeak","MDPL2__Rockstar__ix","MDPL2__Rockstar__iy","MDPL2__Rockstar__iz","MDPL2__Rockstar__phkey"
49,10509536386857,9536386857,0.6421,0.6565,9702328908,4,-1,-1,-1,0,133080000000000,133760000000000,1183.41,272.465,1027.51,1,0.5378,910.78,676.63,58.3447,535.077,-544.39,-197.92,-340.97,-4.733e15,-2.601e15,1.389e15,0.03459,111654693,111653006,12661431059,12661430774,105602295,105,105,111661461,111653101,111661460,264.846,133770000000000,136570000000000,123640000000000,81456000000000,30132000000000,67.3201,101.53,0.04458,0.5002,0.27454,32.0727,19.7967,119.649,0.42184,0.28381,26.6072,12.5328,86.5828,0.6975,123700000000000,128300000000000,133760000000000,133760000000000,910.78,977.69,0.526,21210,21210,21440,32140,31340,0.6421,0.642,0.642,133800000000000,910.78,910.78,692,59,547,880011874
50,8706401378617,6401378617,0.4309,0.4406,6580192856,2,-1,-1,-1,0,29886800000000,28443000000000,743.502,142.362,726.61,1,0.2647,666.64,679.43,58.6895,537.153,-546.07,-21.6,-188.59,159600000000000,51320000000000,41950000000000,0.01772,111659832,111657140,12661431059,12661430774,110690124,87,87,111659731,111657189,111659730,133.527,28443000000000,28272000000000,27287000000000,20023000000000,7999700000000,26.9905,54.91,0.0217,0.75221,0.52877,51.4914,1.33448,51.3618,0.81485,0.52267,31.6398,17.3499,43.8585,0.6775,24620000000000,23850000000000,28443000000000,28443000000000,666.64,759,0.2957,6899,6899,3098,2421,590.7,0.4309,0.431,0.431,28440000000000,666.64,666.64,695,60,550,880012277
51,8706401379027,6401379027,0.4309,0.4406,6580193260,5,-1,-1,-1,0,17697800000000,15710000000000,610.031,117.363,583.03,1,0.3377,543.9,676.719,63.7714,529.742,-338.4,-624.39,456.54,-18180000000000,-65730000000000,1494000000000,0.01894,1059732919,1059732170,12661431073,12661430774,111380804,87,87,1059733379,1059732224,1059733378,113.735,15710000000000,15486000000000,14422000000000,10716000000000,4368700000000,20.8969,51.56,0.02304,0.66414,0.48864,24.5736,55.1074,-21.3549,0.5691,0.43299,26.9534,45.0696,-12.4297,0.6644,14430000000000,12590000000000,15710000000000,17434000000000,543.9,649.88,0.3303,820.8,820.8,-2098,5869,2530,0.3857,0.431,0.431,15710000000000,543.9,593.99,692,65,542,879750031
52,10609702329167,9702329167,0.6565,0.6712,9867184315,1,-1,-1,-1,0,14919300000000,14827000000000,566.023,107.525,481.28,1,0.4605,444.28,675.825,60.693,533.371,-521.59,-990.22,147.4,-9933000000000,131700000000000,-12970000000000,0.03564,1918046955,1918046932,12661431071,12661430774,105010965,106,106,1918048401,1918047012,1918048400,105.739,14858000000000,15489000000000,13112000000000,9249200000000,4204600000000,42.3574,13.5,0.04111,0.81764,0.49861,12.4845,31.5985,-22.8253,0.72167,0.46187,7.3922,24.8936,-20.6678,0.6452,13140000000000,11980000000000,14827000000000,14827000000000,444.28,516.38,0.4406,690.5,690.5,697.4,824.8,862.4,0.6565,0.656,0.656,14830000000000,444.28,444.28,692,62,546,880012164
53,8906758822977,6758822977,0.4505,0.4605,6937188529,1,-1,-1,-1,0,13471300000000,13485000000000,577.612,94.777,568.02,1,0.2957,516.68,676.86,57.3569,530.955,-482.17,144.76,463.02,-9148000000000,-29960000000000,2529000000000,0.01113,111659293,111669789,12661431059,12661430774,110838883,89,89,111671035,111669863,111671034,94.7772,13485000000000,13430000000000,12915000000000,9872500000000,4008900000000,8.75247,66.81,0.01341,0.59865,0.46295,11.3013,9.24842,56.5159,0.56359,0.36269,5.56994,10.4949,48.489,0.6779,12140000000000,10330000000000,13485000000000,13485000000000,516.68,562.85,0.2892,2184,2184,1859,1439,1560,0.4505,0.451,0.451,13480000000000,516.68,516.68,693,58,543,879760790
54,9006937188417,6937188417,0.4605,0.4709,7115225598,4,-1,-1,-1,0,19699300000000,19146000000000,647.906,134.85,644.14,1,0.353,575.15,676.269,60.0798,531.679,-221.58,-235.18,278.76,247900000000000,341400000000000,296300000000000,0.0857,111658856,111662734,12661431059,12661430774,110807172,90,90,111663814,111662784,111663813,106.07,19284000000000,19084000000000,17979000000000,13687000000000,4210600000000,48.8154,142.21,0.12147,0.90179,0.68427,-24.6841,49.0326,-35.2805,0.97339,0.60942,-37.6966,36.4373,-12.7184,0.7533,16860000000000,16980000000000,19146000000000,19146000000000,575.15,575.15,0.353,1273,1273,5296,6262,5877,0.4605,0.461,0.461,19150000000000,575.15,575.15,692,61,544,880012177
55,9006937188727,6937188727,0.4605,0.4709,7115225895,1,-1,-1,-1,0,20548000000000,20596000000000,663.863,130.6,640.43,1,0.3377,582.48,676.463,63.2887,530.073,-340.98,-626.06,404.34,617400000000,-49020000000000,-149900000000000,0.02552,1059732779,1059732167,12661431073,12661430774,111456921,90,90,1059733401,1059732224,1059733400,116.902,20615000000000,20529000000000,19408000000000,14669000000000,5545900000000,40.042,74.32,0.0329,0.69762,0.57423,31.7571,51.4955,-18.8697,0.60301,0.49895,26.0702,44.1867,-14.5281,0.7069,18040000000000,17630000000000,20596000000000,20596000000000,582.48,649.88,0.3303,9465,9465,5629,3649,3045,0.4605,0.461,0.461,20600000000000,582.48,582.48,692,64,542,879750024
56,11010355148709,10355148709,0.7173,0.7333,10515591681,6,-1,-1,-1,0,276655000000000,257890000000000,1438.75,238.224,1296.4,1,0.6862,1141.7,675.691,58.1844,534.443,-829.56,-98.14,-196.36,3.135e15,2.506e16,-1.815e16,0.05836,111653847,111653001,12661431059,12661430774,102541486,110,110,111662714,111653101,111662713,227.373,257940000000000,272530000000000,231370000000000,168380000000000,68961000000000,129.87,518.59,0.07971,0.68559,0.4549,76.5543,-9.76596,78.8546,0.69427,0.41166,68.1666,-17.9516,52.1936,0.7496,242600000000000,194300000000000,257890000000000,257890000000000,1141.7,1141.7,0.628,38250,38250,89410,59660,60930,0.7173,0.717,0.717,257900000000000,1141.7,1141.7,691,59,547,880011967
57,9307469997929,7469997929,0.4922,0.5032,7646573495,3,-1,-1,-1,0,53526700000000,53541000000000,906.749,230.164,857.2,1,0.2767,737.54,677.733,59.0098,535.545,-125.99,-397.67,-79.35,-341000000000000,-395100000000000,-118200000000000,0.01539,111657771,111653018,12661431059,12661430774,110476282,93,93,111655681,111653101,111655680,242.558,53547000000000,53668000000000,49311000000000,32055000000000,12882000000000,57.0261,169.05,0.02205,0.48135,0.37278,-45.0843,65.2397,-47.1867,0.47603,0.39218,-30.2479,55.2104,-28.2381,0.7485,45330000000000,54180000000000,53541000000000,53541000000000,737.54,737.54,0.4123,14640,14640,21520,16840,18950,0.4922,0.492,0.492,53540000000000,737.54,737.54,693,60,548,880012241
58,9307469998049,7469998049,0.4922,0.5032,7646573609,1,-1,-1,-1,0,21732700000000,22161000000000,675.753,254.33,600.79,1,0.353,537.67,676.09,59.8294,531.963,-207.66,-430.53,428.91,256300000000000,304200000000000,356800000000000,0.06947,111657864,111662731,12661431059,12661430774,110476623,93,93,111663941,111662784,111663940,250.921,22166000000000,22214000000000,19957000000000,11649000000000,4212100000000,65.8734,145.52,0.09575,0.5319,0.39134,-20.4184,61.5605,-48.3965,0.70185,0.47528,-8.61852,46.5342,-22.2808,0.7058,18790000000000,27830000000000,22161000000000,22161000000000,537.67,575.15,0.369,7244,7244,4323,5060,5223,0.4922,0.492,0.492,22160000000000,537.67,537.67,692,61,544,880012177
59,7604457155899,4457155899,0.3377,0.3453,4629775869,3,-1,-1,-1,0,22130600000000,21518000000000,687.242,171.788,731.29,1,0.2767,661.47,678.251,60.5792,535.795,-106.4,-264.07,-65.18,-76360000000000,-45080000000000,78680000000000,0.02096,111664103,111653035,12661431059,12661430774,104301356,76,76,111654283,111653101,111654282,152.894,21518000000000,21119000000000,20669000000000,14375000000000,5065700000000,49.0236,64.8,0.02658,0.61507,0.44369,-33.5153,66.5818,-1.17533,0.51128,0.42469,-29.6146,49.7794,2.14056,0.6841,17970000000000,21510000000000,21518000000000,22375000000000,661.47,736.5,0.2647,-5779,-5779,4319,10960,7953,0.3231,0.338,0.338,21520000000000,661.47,676.53,694,62,548,880012228
60,9407646573609,7646573609,0.5032,0.5145,7822517924,6,-1,-1,-1,0,22299700000000,22142000000000,673.9,237.061,591.57,1,0.353,540.6,676.049,59.7116,532.078,-186.98,-424.05,446.29,275000000000000,231100000000000,236700000000000,0.05632,111657553,111662730,12661431059,12661430774,110271555,94,94,111664068,111662784,111664067,194.024,22151000000000,22254000000000,20067000000000,11462000000000,3737900000000,53.1927,111.96,0.07644,0.49003,0.38567,-27.7433,62.3007,-47.1505,0.63837,0.4893,-5.3225,47.8403,-20.4229,0.6984,18930000000000,28210000000000,22142000000000,22161000000000,540.6,575.15,0.369,-106.3,-106.3,3623,4567,4682,0.4922,0.503,0.503,22140000000000,540.6,537.67,692,61,544,880012177
61,7704629775869,4629775869,0.3453,0.353,4803606327,2,-1,-1,-1,0,22147100000000,21472000000000,686.085,181.435,717.63,1,0.2767,651.43,678.235,60.4791,535.797,-87.45,-327.29,-39.58,-101400000000000,-56630000000000,76760000000000,0.02376,111663678,111653034,12661431059,12661430774,105321330,77,77,111654290,111653101,111654289,157.728,21472000000000,21065000000000,20537000000000,13954000000000,4787200000000,66.0111,86.65,0.03099,0.46357,0.39256,-40.6752,77.4777,-5.48666,0.42353,0.35978,-36.7585,56.4273,-7.37319,0.692,17880000000000,22170000000000,21472000000000,22375000000000,651.43,736.5,0.2647,-415.3,-415.3,2351,9382,5856,0.3231,0.345,0.345,21470000000000,651.43,676.53,694,61,548,880012239
62,7904978539629,4978539629,0.3609,0.369,5154472049,1,-1,-1,-1,0,11242300000000,11182000000000,550.838,149.039,556.19,1,0.2957,506.38,677.925,57.0589,529.741,-454.89,112.15,421.2,-16670000000000,-8513000000000,8728000000000,0.01029,111663084,111669799,12661431059,12661430774,107110045,79,79,111670614,111669863,111670613,143.313,11184000000000,10988000000000,10675000000000,6664500000000,2705200000000,33.3216,41.1,0.01336,0.43596,0.26712,20.6209,4.52075,74.7045,0.44991,0.26558,15.9627,8.13204,57.089,0.6832,9393000000000,11750000000000,11182000000000,11327000000000,506.38,562.85,0.2892,-1239,-1239,2018,5658,3459,0.353,0.361,0.361,11180000000000,506.38,511.95,694,58,542,879760808
63,11611301492789,11301492789,0.8192,0.8376,11455599192,12,-1,-1,-1,0,372177000000000,374180000000000,1572.56,292.545,1360.4,1,0.6862,1222.93,674.866,58.2382,534.498,-412.86,-33.04,-53.01,-1.817e16,2.378e16,-1.859e15,0.0303,111653238,111652995,12661431059,12661430774,98631181,116,116,111674896,111653101,111674895,258.384,375500000000000,384230000000000,344920000000000,237540000000000,80040000000000,34.4678,260.18,0.03935,0.43272,0.31027,93.8328,-17.3049,102.041,0.37682,0.27518,67.1936,-9.98369,78.1198,0.7165,386300000000000,323400000000000,374180000000000,374180000000000,1222.93,1222.93,0.6712,39670,39670,70600,75190,66310,0.8192,0.819,0.819,374200000000000,1222.93,1222.93,691,59,547,880011967
64,8005154472049,5154472049,0.369,0.3773,5331206824,2,-1,-1,-1,0,11308100000000,11218000000000,550.8,143.067,545.26,1,0.2957,498.93,677.815,57.1029,529.842,-450.24,96.81,491.89,-15910000000000,-4007000000000,12300000000000,0.01008,111662667,111669798,12661431059,12661430774,107845412,80,80,-1,111669863,111670634,151.735,11218000000000,11059000000000,10728000000000,6933900000000,2396600000000,48.0127,33.79,0.01305,0.44617,0.26192,24.0697,1.16448,91.4064,0.41844,0.22866,19.6916,6.44852,73.1234,0.6785,9430000000000,11500000000000,11218000000000,11327000000000,498.93,562.85,0.2892,297.7,297.7,1270,5191,2423,0.353,0.369,0.369,11220000000000,498.93,511.95,694,58,542,879760808
65,10008691057629,8691057629,0.5747,0.5876,8862119290,1,-1,-1,-1,0,36050700000000,31677000000000,746.129,152.409,696.01,1,0.353,605.41,675.859,58.8949,532.905,-198.25,-627.21,514.96,103400000000000,-166300000000000,-478300000000000,0.02444,111655855,111662724,12661431059,12661430774,108183983,100,100,111664699,111662784,111664698,137.996,31826000000000,32968000000000,27949000000000,19725000000000,8237600000000,22.3727,250.51,0.04773,0.54369,0.45787,-17.9424,51.322,-49.8465,0.53429,0.46278,13.7023,-38.3544,41.4863,0.8696,43060000000000,26400000000000,31677000000000,31677000000000,605.41,627.48,0.4215,14800,14800,8516,5976,5983,0.5747,0.575,0.575,31680000000000,605.41,605.41,692,60,545,880012179
66,11911761035199,11761035199,0.8755,0.8951,11912589559,14,-1,-1,-1,0,377570000000000,374410000000000,1540.42,339.719,1288.68,1,0.6862,1155.41,674.412,58.1228,534.393,-593.51,-220.66,46.76,-1.545e16,2.56e16,3.172e15,0.03024,111653089,111652992,12661431059,12661430774,96653335,119,119,111677341,111653101,111677340,318.393,374700000000000,393960000000000,327990000000000,195590000000000,71245000000000,194.147,220.75,0.03854,0.42362,0.32382,85.0088,-42.4511,104.111,0.49171,0.4001,54.012,-3.2759,68.0732,0.6921,376900000000000,349800000000000,374410000000000,379390000000000,1155.41,1222.93,0.6712,-12830,-12830,32050,66940,58600,0.8376,0.875,0.875,374400000000000,1155.41,1219.2,690,59,547,880011964
67,12011912589559,11912589559,0.8951,0.9152,12063509043,6,-1,-1,-1,0,377704000000000,378660000000000,1534.7,411.817,1234.15,1,0.6862,1121.96,674.326,58.0536,534.452,-590.76,-219.44,60,-1.294e16,2.395e16,290300000000000,0.02729,111653055,111652991,12661431059,12661430774,95989147,120,120,111677518,111653101,111677517,395.723,378850000000000,399570000000000,308740000000000,184060000000000,67804000000000,166.899,216.84,0.03399,0.36927,0.29969,81.1479,-36.5974,95.635,0.48084,0.39417,49.8368,-5.0646,57.9361,0.663,369000000000000,390600000000000,378660000000000,379390000000000,1121.96,1222.93,0.6712,14180,14180,21120,60460,56680,0.8376,0.895,0.895,378700000000000,1121.96,1219.2,690,59,547,880011964
68,10209032185629,9032185629,0.6008,0.6142,9201289964,3,-1,-1,-1,0,85357900000000,67533000000000,953.533,571.127,808.37,1,0.6008,720.69,675.77,58.6153,533.152,-231.29,-567.32,499.93,-2.7e15,876000000000000,-4.875e15,0.05459,111655353,111662722,12661431059,12661430774,107220163,102,102,111665176,111662784,111665175,305.538,68860000000000,69466000000000,59872000000000,25131000000000,7912400000000,185.313,457.78,0.1448,0.59795,0.34289,30.0395,94.4941,-39.8343,0.42673,0.34319,-3.56415,50.67,-46.7482,1.0864,58710000000000,91210000000000,67533000000000,67533000000000,720.69,720.69,0.5747,90180,90180,37210,20860,21090,0.6008,0.601,0.601,67530000000000,720.69,720.69,691,60,545,880012104
69,7103618305089,3618305089,0.3023,0.3091,3782322416,3,-1,-1,-1,0,19526700000000,19495000000000,667.663,134.384,788.76,1,0.2767,720.31,678.385,61.0825,535.953,-195.27,-162.13,-244.2,-158200000000000,-44870000000000,84220000000000,0.03636,111666337,111653040,12661431059,12661430774,97678548,71,71,111653835,111653101,111653834,97.017,19495000000000,19358000000000,19257000000000,15930000000000,3525700000000,78.5722,208.49,0.0515,0.41006,0.30849,-34.837,101.858,16.2755,0.30668,0.25156,-26.6859,83.1094,8.87137,0.7511,18910000000000,18340000000000,19495000000000,19495000000000,720.31,736.5,0.2589,9786,9792,17400,15010,17260,0.3023,0.302,0.302,19500000000000,720.31,720.31,694,62,548,880012228
70,10409369360379,9369360379,0.628,0.6421,9536386975,2,9369360307,9369360307,9536386909,0,29430000000000,32672000000000,742.804,182.545,734.95,1,0.2957,569.75,675.342,58.3124,533.475,161.94,575.11,882.1,-420700000000000,1.091e15,-1.056e15,0.04251,111654975,111669774,12661431059,12661430774,106148506,104,104,-1,111669863,111671484,178.557,32994000000000,34036000000000,29648000000000,18494000000000,7417200000000,57.1166,276.9,0.13319,0.42207,0.39991,32.9207,46.9691,45.757,0.48955,0.43237,29.3031,27.3894,31.5525,1.0518,29060000000000,32290000000000,25946000000000,33637000000000,529.29,585.79,0.4814,9284,9284,7528,7329,7620,0.6008,0.588,0.588,25950000000000,529.29,564.44,691,59,546,880011960
71,10509536386909,9536386909,0.6421,0.6565,9702328954,11,-1,-1,-1,0,90925300000000,89561000000000,1035.29,169.148,1001.41,1,0.6008,861.53,675.433,58.2198,533.644,-578.83,-226.03,764.64,-1.118e15,1.362e15,-7.187e15,0.0304,111654722,111662719,12661431059,12661430774,105602227,105,105,111666288,111662784,111666287,140.47,89628000000000,91993000000000,84303000000000,64225000000000,28266000000000,92.9853,465.08,0.11546,0.61827,0.55097,18.0984,99.9852,-13.5175,0.49992,0.44477,11.8691,89.1248,-7.95351,0.9683,87280000000000,69980000000000,89561000000000,89561000000000,861.53,861.53,0.5747,20220,20220,47650,26900,26000,0.6421,0.642,0.642,89560000000000,861.53,861.53,691,59,546,880011960
72,8706401378559,6401378559,0.4309,0.4406,6580192796,4,-1,-1,-1,0,32566700000000,32511000000000,777.378,187.418,780.55,1,0.2767,685.07,677.795,59.7564,535.526,-61.01,-557.99,-66.19,-654700000000000,-358700000000000,388200000000000,0.05765,111659785,111653024,12661431059,12661430774,110690110,87,87,111654741,111653101,111654740,157.363,32511000000000,32104000000000,30266000000000,21622000000000,7254600000000,87.9749,241.17,0.08456,0.40828,0.29102,-47.7183,70.4023,-36.135,0.34133,0.25607,-37.8633,53.4484,-34.2936,0.7621,27300000000000,31560000000000,32511000000000,32511000000000,685.07,736.5,0.2767,20410,20410,11990,7031,8517,0.4309,0.431,0.431,32510000000000,685.07,685.07,694,61,548,880012239
73,12412516182129,12516182129,0.9781,1,12661431059,7,-1,-1,-1,0,378383000000000,327290000000000,1414.8,307.301,1130.93,1,0.6862,1055.4,673.899,57.8741,534.55,-375.32,-155.54,184.1,-3.509e15,1.187e16,-1.642e16,0.0274,111652987,111652987,12661431059,12661430774,93415258,124,124,111680247,111653101,111680246,317.365,327370000000000,380350000000000,255400000000000,170400000000000,66035000000000,108.777,102.11,0.03183,0.5227,0.42053,66.6013,-21.4541,76.1269,0.57432,0.44307,40.3779,-18.4561,52.8552,0.6319,324700000000000,292200000000000,327290000000000,379390000000000,1055.4,1222.93,0.6712,-19230,-19230,-26020,15280,48120,0.8376,0.978,0.978,327300000000000,1055.4,1219.2,690,59,547,880011964
74,12512661431059,12661431059,1,0,-1,6,-1,-1,-1,0,378383000000000,324400000000000,1398.11,295.785,1119.74,1,0.6862,1058.77,673.836,57.8403,534.586,-315.1,-176.47,226.4,-3.87e15,1.131e16,-1.589e16,0.02726,111652986,111652986,12661431059,12661430774,92781702,125,125,-1,111653101,111681439,283.972,324420000000000,377420000000000,259710000000000,173190000000000,64343000000000,89.0147,141.9,0.03104,0.52754,0.42491,60.0778,-25.1774,73.5326,0.54758,0.43884,36.9755,-20.6888,50.6889,0.6223,328800000000000,288900000000000,324400000000000,379390000000000,1058.77,1222.93,0.6712,-9092,-9092,-25810,9006,45270,0.8376,1,1,324400000000000,1058.77,1219.2,690,59,547,880011964
75,8906758822859,6758822859,0.4505,0.4605,6937188417,3,-1,-1,-1,0,19586300000000,18943000000000,646.885,173.582,631.05,1,0.353,556.2,676.317,60.0886,531.633,-160.1,-192.59,188.05,303500000000000,331600000000000,251900000000000,0.0841,111659197,111662735,12661431059,12661430774,110838227,89,89,111663693,111662784,111663692,139.103,19092000000000,18830000000000,17643000000000,12495000000000,3274300000000,43.9274,181.74,0.12483,0.74568,0.4936,-18.1984,67.8845,-34.5571,0.64222,0.39961,11.8728,59.1303,-19.9773,0.7616,15950000000000,19950000000000,18943000000000,18943000000000,556.2,568.04,0.353,1961,1961,5787,7263,6704,0.4505,0.451,0.451,18940000000000,556.2,556.2,692,61,544,880012177
76,10810030937119,10030937119,0.6862,0.7016,10193610988,2,-1,-1,-1,0,15387300000000,15193000000000,565.437,92.982,490.06,1,0.4605,449.9,675.553,60.156,533.444,-537.83,-1151.56,149.6,-14790000000000,154800000000000,31130000000000,0.03978,1918046946,1918046930,12661431071,12661430774,103809325,108,108,-1,1918047012,1918048511,91.8061,15218000000000,15989000000000,13463000000000,10050000000000,4400300000000,27.1413,50.27,0.04635,0.86328,0.52258,-2.28302,-26.4886,28.7102,0.78956,0.4639,-3.7627,-22.8785,22.2031,0.6637,14110000000000,11430000000000,15193000000000,15268000000000,449.9,516.38,0.4406,-304.4,-304.4,560.8,615,819.2,0.6712,0.686,0.686,15190000000000,449.9,447.11,691,61,546,880012102
77,9006937188529,6937188529,0.4605,0.4709,7115225703,3,-1,-1,-1,0,13756000000000,13787000000000,580.728,101.287,554.71,1,0.2957,509.21,676.736,57.3923,531.066,-489.49,148.92,472.86,-13380000000000,-10600000000000,7290000000000,0.00631,111658949,111669788,12661431059,12661430774,110807002,90,90,-1,111669863,111671066,102.69,13787000000000,13731000000000,12954000000000,9654200000000,3923100000000,15.1633,62.56,0.00756,0.57504,0.4027,10.7881,10.6584,56.7545,0.51377,0.33907,6.44464,10.9786,47.6604,0.6668,12200000000000,10930000000000,13787000000000,13787000000000,509.21,562.85,0.2957,1893,1893,1771,1517,1730,0.4605,0.461,0.461,13790000000000,509.21,509.21,692,58,543,879760785
78,11010355148936,10355148936,0.7173,0.7333,10515591880,4,-1,-1,-1,0,32852000000000,33440000000000,728.22,115.892,605.48,1,0.3377,581.28,674.676,59.8691,532.593,-293.67,-806.13,676.99,419800000000000,149200000000000,-526100000000000,0.04672,1059732196,1059732147,12661431073,12661430774,102541347,110,110,1059735297,1059732224,1059735296,111.207,33625000000000,35900000000000,27901000000000,19415000000000,10387000000000,38.564,56.02,0.05319,0.66883,0.60804,-9.98166,45.6899,-27.1424,0.63892,0.5614,-1.42379,38.8233,-19.365,0.6374,34190000000000,22540000000000,33440000000000,33440000000000,581.28,649.88,0.369,3786,3786,4326,2199,2142,0.7173,0.717,0.717,33440000000000,581.28,581.28,690,61,545,880012108
79,9207292844296,7292844296,0.4814,0.4922,7469998331,3,-1,-1,-1,0,12015500000000,12078000000000,553.27,80.029,560.95,1,0.4605,505.25,677.448,63.3242,532.812,-228.31,-522.23,219.67,-47340000000000,131600000000000,3029000000000,0.05347,1918047085,1918046946,12661431071,12661430774,111285729,92,92,-1,1918047012,1918047679,70.9594,12138000000000,12073000000000,11572000000000,9100200000000,4252800000000,39.5244,254.21,0.06963,0.86402,0.47035,35.817,39.0999,-11.4885,0.80311,0.41641,29.3103,34.8455,-16.2483,0.736,11270000000000,8606000000000,12078000000000,12078000000000,505.25,505.25,0.4123,3606,3606,6432,4691,4733,0.4814,0.481,0.481,12080000000000,505.25,505.25,693,64,545,879498356
80,9307469998346,7469998346,0.4922,0.5032,7646573891,2,-1,-1,-1,0,23656000000000,23676000000000,690.808,84.082,698.86,1,0.3377,629.7,676.127,62.846,530.375,-448.56,-584.86,383.26,23030000000000,-139100000000000,-130700000000000,0.02504,1059732645,1059732164,12661431073,12661430774,111124423,93,93,1059733686,1059732224,1059733685,86.0387,23676000000000,23694000000000,22834000000000,18685000000000,8323400000000,41.0766,135.68,0.03086,0.69117,0.59599,12.3577,58.6762,-17.3204,0.61595,0.50904,13.7133,51.8721,-13.6757,0.7137,23480000000000,15190000000000,23676000000000,23676000000000,629.7,649.88,0.3303,5413,5413,7783,3683,4034,0.4922,0.492,0.492,23680000000000,629.7,629.7,692,64,543,879750025
81,7604457156216,4457156216,0.3377,0.3453,4629776181,3,-1,-1,-1,0,10925700000000,11011000000000,549.68,193.784,582.6,1,0.2957,519.48,678.262,56.961,529.59,-477.12,138.26,472.39,-29430000000000,-34550000000000,4049000000000,0.02123,111664368,111669802,12661431059,12661430774,104302421,76,76,111670537,111669863,111670536,144.481,11011000000000,10837000000000,10576000000000,6870700000000,1327800000000,102.724,74.59,0.03121,0.36091,0.20694,25.6955,-24.6679,91.6671,0.40479,0.20816,18.4433,-24.5329,61.5887,0.742,9232000000000,11670000000000,11011000000000,11011000000000,519.48,562.85,0.2892,3815,3815,5813,8378,8018,0.3377,0.338,0.338,11010000000000,519.48,519.48,694,58,542,879760808
82,7604457156456,4457156456,0.3377,0.3453,4629776422,3,-1,-1,-1,0,11825100000000,11848000000000,563.27,219.32,622.06,1,0.3377,536.39,677.488,65.1591,528.847,-414.95,-295.18,235.61,-49340000000000,-67160000000000,21390000000000,0.02592,1059733552,1059732181,12661431073,12661430774,104951699,76,76,1059732542,1059732224,1059732541,137.467,11930000000000,11617000000000,11394000000000,6909800000000,1391000000000,96.9638,262.81,0.05215,0.76498,0.37724,24.7123,56.7064,-46.5695,0.61411,0.42881,11.2668,44.4494,-29.5248,0.8599,10020000000000,14650000000000,11848000000000,11848000000000,536.39,536.39,0.3303,59900,59900,17150,9285,11820,0.3377,0.338,0.338,11850000000000,536.39,536.39,693,66,541,879750040
